EFO_url	EFO_value	cosine_distance	GWAS_trait	GWAS_ID
http://www.ebi.ac.uk/efo/EFO_0009168	response to prednisolone	0.7473909000000001	Treatment/medication code: prednisolone	ukb-b-8241
http://www.orpha.net/ORDO/Orphanet_1578	Dehydratase deficiency	0.8305582	Pterin-4-alpha-carbinolamine dehydratase	prot-a-2191
http://purl.obolibrary.org/obo/CHEBI_17351	linoleic acid	1.0	Linoleic acid (18:2n6)	ieu-a-1142
http://www.ebi.ac.uk/efo/EFO_0006807	linoleic acid measurement	0.8687041	Linoleic acid (18:2n6)	ieu-a-1142
http://www.ebi.ac.uk/efo/EFO_0004997	type 2 diabetes nephropathy	0.7880062000000001	Type 2 diabetes	ieu-a-24
http://www.ebi.ac.uk/efo/EFO_0007346	lipoatrophic diabetes	0.7029065000000001	Type 2 diabetes	ieu-a-24
http://purl.obolibrary.org/obo/CHEBI_64645	beta amyloid	0.7124444999999999	Amyloid beta A4 protein	prot-a-139
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.7250345	AarF domain-containing protein kinase 4	prot-a-39
http://purl.obolibrary.org/obo/MONDO_0002009	major depressive disorder	1.0	Major Depressive Disorder	ieu-a-1187
http://purl.obolibrary.org/obo/MONDO_0002050	depressive disorder	0.8403571999999999	Major Depressive Disorder	ieu-a-1187
http://www.ebi.ac.uk/efo/EFO_0007634	major depressive episode	0.7872372999999999	Major Depressive Disorder	ieu-a-1187
http://purl.obolibrary.org/obo/HP_0010508	Metatarsus valgus	0.7046854	Operation code: bunion/hallus valgus surgery	ukb-b-9190
http://purl.obolibrary.org/obo/CHEBI_17126	carnitine	0.9900781999999999	Glutaroyl carnitine	ieu-a-699
http://www.orpha.net/ORDO/Orphanet_309130	Disorder of carnitine cycle and carnitine transport	0.7923498	Glutaroyl carnitine	ieu-a-699
http://www.ebi.ac.uk/efo/EFO_0010469	carnitine measurement	0.7914547000000001	Glutaroyl carnitine	ieu-a-699
http://purl.obolibrary.org/obo/MONDO_0005411	gallbladder cancer	1.0	Gallbladder cancer	ieu-a-1057
http://www.ebi.ac.uk/efo/EFO_1001956	gallbladder carcinoma	0.8418509999999999	Gallbladder cancer	ieu-a-1057
http://www.ebi.ac.uk/efo/EFO_1000262	Gallbladder Adenocarcinoma	0.7528813999999999	Gallbladder cancer	ieu-a-1057
http://purl.obolibrary.org/obo/MONDO_0018918	carcinoma of gallbladder and extrahepatic biliary tract	0.7252521999999999	Gallbladder cancer	ieu-a-1057
http://purl.obolibrary.org/obo/MONDO_0018536	adenocarcinoma of gallbladder and extrahepatic biliary tract	0.7204877999999999	Gallbladder cancer	ieu-a-1057
http://www.ebi.ac.uk/efo/EFO_1000604	Undifferentiated Gallbladder Carcinoma	0.7150732	Gallbladder cancer	ieu-a-1057
http://purl.obolibrary.org/obo/MONDO_0018537	squamous cell carcinoma of gallbladder and extrahepatic biliary tract	0.7051071	Gallbladder cancer	ieu-a-1057
http://www.ebi.ac.uk/efo/EFO_0008033	beta-Ala-His dipeptidase measurement	0.7138065	Dipeptidase 1	prot-a-856
http://purl.obolibrary.org/obo/CHEBI_85533	trans-4-hydroxy-L-proline betaine	0.9668703000000001	Betaine	ieu-a-362
http://purl.obolibrary.org/obo/CHEBI_17750	glycine betaine	0.8765582999999999	Betaine	ieu-a-362
http://purl.obolibrary.org/obo/CHEBI_35280	L-proline betaine	0.8513377	Betaine	ieu-a-362
http://www.ebi.ac.uk/efo/EFO_0007787	plasma betaine measurement	0.7357111000000001	Betaine	ieu-a-362
http://www.ebi.ac.uk/efo/EFO_0008285	sialic acid-binding Ig-like lectin 6 measurement	0.9556705999999999	Sialic acid-binding Ig-like lectin 8	prot-a-2730
http://www.ebi.ac.uk/efo/EFO_0008284	sialic acid-binding Ig-like lectin 14 measurement	0.9397154000000001	Sialic acid-binding Ig-like lectin 8	prot-a-2730
http://www.ebi.ac.uk/efo/EFO_0008286	sialic acid-binding Ig-like lectin 9 measurement	0.9031948000000001	Sialic acid-binding Ig-like lectin 8	prot-a-2730
http://purl.obolibrary.org/obo/CHEBI_15843	arachidonic acid	1.0	Arachidonic acid (20:4n6)	ieu-a-1141
http://www.ebi.ac.uk/efo/EFO_0006808	arachidonic acid measurement	0.8643141000000001	Arachidonic acid (20:4n6)	ieu-a-1141
http://purl.obolibrary.org/obo/CHEBI_32395	arachidonate	0.7808024	Arachidonic acid (20:4n6)	ieu-a-1141
http://www.ebi.ac.uk/efo/EFO_0001645	coronary heart disease	1.0	Coronary heart disease	ieu-a-7
http://www.ebi.ac.uk/efo/EFO_0000319	cardiovascular disease	0.7115566	Coronary heart disease	ieu-a-7
http://www.ebi.ac.uk/efo/EFO_0003953	circumcision	0.8820364	Operation code: male circumcision	ukb-b-5227
http://www.ebi.ac.uk/efo/EFO_0009354	Anti-influenza A virus IgG measurement	0.8664821	Anti-influenza A virus IgG levels	ebi-a-GCST006350
http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease	1.0	Inflammatory bowel disease	ebi-a-GCST004131
http://www.ebi.ac.uk/efo/EFO_0000729	ulcerative colitis	0.7388207	Inflammatory bowel disease	ebi-a-GCST004131
http://purl.obolibrary.org/obo/CL_0000984	IgA plasmablast	0.7185543999999999	CD24 on IgA+ B	ieu-a-145
http://www.ebi.ac.uk/efo/EFO_0002508	Parkinson's disease	0.7228523	Illnesses of father: Parkinson's disease	ukb-b-956
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.7373071	Protein LDOC1	prot-a-1718
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.7373071	Protein LDOC1	prot-a-1718
http://www.ebi.ac.uk/efo/EFO_0000464	emphysema	0.8342159	Percent emphysema	ieu-a-1021
http://purl.obolibrary.org/obo/HP_0001822	Hallux valgus	0.7392380000000001	Diagnoses - main ICD10: M20.2 Hallux rigidus	ukb-b-4280
http://www.ebi.ac.uk/efo/EFO_0001715	volume	1.0	volume Left-Pallidum	ubm-a-2663
http://www.ebi.ac.uk/efo/EFO_0009405	parasubiculum volume	0.8419821000000001	volume Left-Pallidum	ubm-a-2663
http://www.ebi.ac.uk/efo/EFO_0009400	presubiculum volume	0.8350108999999999	volume Left-Pallidum	ubm-a-2663
http://purl.obolibrary.org/obo/UO_0000165	volume percent	0.7712281000000001	volume Left-Pallidum	ubm-a-2663
http://purl.obolibrary.org/obo/UO_0000095	volume unit	0.7580667000000001	volume Left-Pallidum	ubm-a-2663
http://www.ebi.ac.uk/efo/EFO_0009399	subiculum volume	0.7196298000000001	volume Left-Pallidum	ubm-a-2663
http://purl.obolibrary.org/obo/MONDO_0022410	retinal ciliopathy	0.8020126999999999	Operation code: retinal operation/vitrectomy	ukb-b-3991
http://purl.obolibrary.org/obo/UBERON_0000966	retina	0.7866690999999999	Operation code: retinal operation/vitrectomy	ukb-b-3991
http://purl.obolibrary.org/obo/CL_0009004	retinal cell	0.7717624999999999	Operation code: retinal operation/vitrectomy	ukb-b-3991
http://purl.obolibrary.org/obo/MONDO_0003005	macular retinal edema	0.7471460000000001	Operation code: retinal operation/vitrectomy	ukb-b-3991
http://www.ebi.ac.uk/efo/EFO_1000509	Retinal Neoplasm	0.7275837999999999	Operation code: retinal operation/vitrectomy	ukb-b-3991
http://www.ebi.ac.uk/efo/EFO_0008281	serine/threonine-protein kinase 17B measurement	0.7617164999999999	RAC-alpha/beta/gamma serine/threonine-protein kinase	prot-a-71
http://www.ebi.ac.uk/efo/EFO_0008313	UMP-CMP kinase measurement	0.7135636999999999	RAC-alpha/beta/gamma serine/threonine-protein kinase	prot-a-71
http://purl.obolibrary.org/obo/HP_0000020	Urinary incontinence	0.7987605	Diagnoses - main ICD10: R32 Unspecified urinary incontinence	ukb-b-11531
http://www.ebi.ac.uk/efo/EFO_0007900	retinol measurement	0.8441529000000001	Retinol	ukb-b-17406
http://www.ebi.ac.uk/efo/EFO_0006941	grip strength measurement	0.771398	Hand grip strength (left)	ukb-b-7478
http://www.ebi.ac.uk/efo/EFO_0008309	tumor necrosis factor receptor superfamily member 19L measurement	0.8039708000000001	Tumor necrosis factor ligand superfamily member 18	prot-a-3060
http://www.ebi.ac.uk/efo/EFO_0008310	tumor necrosis factor receptor superfamily member EDAR measurement	0.793377	Tumor necrosis factor ligand superfamily member 18	prot-a-3060
http://www.ebi.ac.uk/efo/EFO_0008309	tumor necrosis factor receptor superfamily member 19L measurement	0.7936184	Tumor necrosis factor ligand superfamily member 15	prot-a-3059
http://www.ebi.ac.uk/efo/EFO_0008310	tumor necrosis factor receptor superfamily member EDAR measurement	0.7894909000000001	Tumor necrosis factor ligand superfamily member 15	prot-a-3059
http://www.ebi.ac.uk/efo/EFO_1001958	high grade ovarian serous adenocarcinoma	0.7974718999999999	High grade and low grade serous ovarian cancer	ieu-a-1228
http://www.ebi.ac.uk/efo/EFO_1001866	ventral hernia	0.7112906999999999	Diagnoses - main ICD10: K43.9 Ventral hernia without obstruction or gangrene	ukb-b-677
http://www.ebi.ac.uk/efo/EFO_0009606	macular degeneration	0.8658056000000001	Eye problems/disorders: Macular degeneration	ukb-b-17194
http://www.ebi.ac.uk/efo/EFO_0004683	wet macular degeneration	0.7529268	Eye problems/disorders: Macular degeneration	ukb-b-17194
http://www.ebi.ac.uk/efo/EFO_1001492	atrophic macular degeneration	0.7384605	Eye problems/disorders: Macular degeneration	ukb-b-17194
http://www.ebi.ac.uk/efo/EFO_0009201	myopic macular degeneration	0.7260363000000001	Eye problems/disorders: Macular degeneration	ukb-b-17194
http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration	0.7258473999999999	Eye problems/disorders: Macular degeneration	ukb-b-17194
http://www.ebi.ac.uk/efo/EFO_0004616	osteoarthritis, knee	0.7949781	Osteoarthritis of the knee (hospital diagnosed)	ebi-a-GCST005813
http://www.ebi.ac.uk/efo/EFO_0008315	vascular endothelial growth factor receptor 3 measurement	0.9233785000000001	Vascular endothelial growth factor receptor 3	prot-a-1129
http://www.ebi.ac.uk/efo/EFO_0008314	vascular endothelial growth factor receptor 2 measurement	0.8687725	Vascular endothelial growth factor receptor 3	prot-a-1129
http://www.ebi.ac.uk/efo/EFO_0003276	vascular endothelial growth factor	0.7939731000000001	Vascular endothelial growth factor receptor 3	prot-a-1129
http://www.ebi.ac.uk/efo/EFO_0007968	tissue factor pathway inhibitor measurement	0.9277759000000001	Tissue factor pathway inhibitor	prot-a-2957
http://www.ebi.ac.uk/efo/EFO_1000243	Epidermal Inclusion Cyst	0.8283826000000001	Diagnoses - main ICD10: L72.0 Epidermal cyst	ukb-b-15003
http://purl.obolibrary.org/obo/CHEBI_38559	cytochrome P450	0.8311393	Cytochrome P450 3A4	prot-a-756
http://www.ebi.ac.uk/efo/EFO_0008099	complement factor I measurement	0.8699611	Complement factor I	prot-a-523
http://www.ebi.ac.uk/efo/EFO_0008096	complement factor B measurement	0.7614936999999999	Complement factor I	prot-a-523
http://www.ebi.ac.uk/efo/EFO_0008097	complement factor H measurement	0.7277943	Complement factor I	prot-a-523
http://www.ebi.ac.uk/efo/EFO_0008098	complement factor H-related protein 5 measurement	0.7230322	Complement factor I	prot-a-523
http://www.ebi.ac.uk/efo/EFO_1001412	Renal Colic	0.8360782	Diagnoses - main ICD10: N23 Unspecified renal colic	ukb-b-16313
http://www.ebi.ac.uk/efo/EFO_0003911	atrial flutter	0.7989658	Diagnoses - secondary ICD10: I48 Atrial fibrillation and flutter	ukb-b-6217
http://www.ebi.ac.uk/efo/EFO_0000275	atrial fibrillation	0.7834566999999999	Diagnoses - secondary ICD10: I48 Atrial fibrillation and flutter	ukb-b-6217
http://purl.obolibrary.org/obo/CHEBI_17855	triglyceride	0.7102938000000001	Triglycerides in large VLDL	ieu-a-892
http://www.ebi.ac.uk/efo/EFO_0008277	Secreted frizzled-related protein 3 measurement	0.8749393000000001	Secreted frizzled-related protein 2	prot-a-2710
http://www.ebi.ac.uk/efo/EFO_0008028	apolipoprotein E isoform E2 measurement	0.8066690999999999	Apolipoprotein E (isoform E3)	prot-a-131
http://www.ebi.ac.uk/efo/EFO_0008289	SPARC-like protein 1 measurement	0.8113033999999999	Lysophospholipase-like protein 1	prot-a-1818
http://purl.obolibrary.org/obo/CHEBI_17865	4-methyl-2-oxopentanoate	1.0	4-methyl-2-oxopentanoate	ieu-a-429
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.702823	PDZ domain-containing protein 11	prot-a-2241
http://purl.obolibrary.org/obo/GO_0007052	mitotic spindle organization	0.7064902	Mitotic spindle assembly checkpoint protein MAD1	prot-a-1825
http://www.ebi.ac.uk/efo/EFO_0009923	Peptic ulcer and gastro-oesophageal reflux disease (GORD) drug use measurement	0.7694086	Non-cancer illness code, self-reported: gastro-oesophageal reflux (gord) / gastric reflux	ukb-b-16818
http://www.ebi.ac.uk/efo/EFO_1001355	Laryngopharyngeal Reflux	0.7321348000000001	Non-cancer illness code, self-reported: gastro-oesophageal reflux (gord) / gastric reflux	ukb-b-16818
http://www.ebi.ac.uk/efo/EFO_1000909	duodenogastric reflux	0.7271277	Non-cancer illness code, self-reported: gastro-oesophageal reflux (gord) / gastric reflux	ukb-b-16818
http://www.ebi.ac.uk/efo/EFO_0008531	GLP-1-stimulated insulin response	0.8353820000000001	Corrected insulin response	ebi-a-GCST005215
http://www.ebi.ac.uk/efo/EFO_0008473	insulin response measurement	0.7689803	Corrected insulin response	ebi-a-GCST005215
http://www.ebi.ac.uk/efo/EFO_0008000	peak insulin response measurement	0.7321717999999999	Corrected insulin response	ebi-a-GCST005215
http://www.ebi.ac.uk/efo/EFO_0006831	acute insulin response measurement	0.7149363	Corrected insulin response	ebi-a-GCST005215
http://purl.obolibrary.org/obo/CHEBI_64119	(S)-(-)-sulpiride	0.7033476000000001	X-12095--N1-methyl-3-pyridone-4-carboxamide	ieu-a-583
http://purl.obolibrary.org/obo/CHEBI_38870	inhalation anaesthetic	0.7070303	Operative procedures - secondary OPCS: Y80.2 Inhalation anaesthetic using endotracheal intubation NEC	ukb-b-19199
http://www.ebi.ac.uk/efo/EFO_0003298	epidermal growth factor	1.0	epidermal growth factor	prot-b-82
http://purl.obolibrary.org/obo/CHEBI_16962	cortisone	1.0	Cortisone	ieu-a-354
http://www.ebi.ac.uk/efo/EFO_0008289	SPARC-like protein 1 measurement	0.7934151	Cullin-associated NEDD8-dissociated protein 1	prot-a-351
http://purl.obolibrary.org/obo/MONDO_0024633	hypertensive renal disease	0.9315004	Diagnoses - secondary ICD10: I12.0 Hypertensive renal disease with renal failure	ukb-b-19955
http://purl.obolibrary.org/obo/MONDO_0000959	malignant hypertensive renal disease	0.8538462	Diagnoses - secondary ICD10: I12.0 Hypertensive renal disease with renal failure	ukb-b-19955
http://www.orpha.net/ORDO/Orphanet_2613	Nail-patella-like renal disease	0.8312099	Diagnoses - secondary ICD10: I12.0 Hypertensive renal disease with renal failure	ukb-b-19955
http://www.ebi.ac.uk/efo/EFO_0008309	tumor necrosis factor receptor superfamily member 19L measurement	0.8022434	Tumor necrosis factor ligand superfamily member 8	prot-a-3063
http://www.ebi.ac.uk/efo/EFO_0008310	tumor necrosis factor receptor superfamily member EDAR measurement	0.7933413	Tumor necrosis factor ligand superfamily member 8	prot-a-3063
http://purl.obolibrary.org/obo/HP_0031456	ectopic pregnancy	0.8754199	Operation code: ectopic pregnancy surgery	ukb-b-12801
http://www.orpha.net/ORDO/Orphanet_2102	GTP cyclohydrolase I deficiency	0.8187317999999999	GTP cyclohydrolase 1	prot-a-1182
http://purl.obolibrary.org/obo/CHEBI_16199	urea	1.0	Urea	ieu-a-352
http://www.ebi.ac.uk/efo/EFO_0008591	free cholesterol measurement	0.7262398999999999	Free cholesterol in large HDL	ieu-a-876
http://purl.obolibrary.org/obo/CHEBI_47775	HDL cholesterol	0.7204013	Free cholesterol in large HDL	ieu-a-876
http://purl.obolibrary.org/obo/HP_0030839	knee pain	0.7314236999999999	Pain type(s) experienced in last month: Knee pain	ukb-a-476
http://www.ebi.ac.uk/efo/EFO_0004624	prostate specific antigen measurement	0.7424265999999999	Prostate-specific antigen	prot-a-1661
http://purl.obolibrary.org/obo/HP_0100749	chest pain	0.8499612999999999	Chest pain or discomfort	ukb-a-295
http://www.ebi.ac.uk/efo/EFO_0003303	hepatocyte growth factor	1.0	hepatocyte growth factor	prot-b-43
http://www.ebi.ac.uk/efo/EFO_0006903	hepatocyte growth factor measurement	0.8843669000000001	hepatocyte growth factor	prot-b-43
http://www.ebi.ac.uk/efo/EFO_0008152	hepatocyte growth factor activator measurement	0.7877133000000001	hepatocyte growth factor	prot-b-43
http://www.ebi.ac.uk/efo/EFO_0008153	hepatocyte growth factor receptor measurement	0.7848246000000001	hepatocyte growth factor	prot-b-43
http://purl.obolibrary.org/obo/UBERON_0000045	ganglion	1.0	Diagnoses - main ICD10: M67.4 Ganglion	ukb-b-12364
http://purl.obolibrary.org/obo/UBERON_0002827	vestibulocochlear ganglion	0.8509445	Diagnoses - main ICD10: M67.4 Ganglion	ukb-b-12364
http://purl.obolibrary.org/obo/UBERON_0001714	cranial ganglion	0.7806709000000001	Diagnoses - main ICD10: M67.4 Ganglion	ukb-b-12364
http://www.ebi.ac.uk/efo/EFO_0000890	invertebrate ganglion	0.7803392	Diagnoses - main ICD10: M67.4 Ganglion	ukb-b-12364
http://purl.obolibrary.org/obo/UBERON_0007134	trunk ganglion	0.7734121	Diagnoses - main ICD10: M67.4 Ganglion	ukb-b-12364
http://purl.obolibrary.org/obo/FBbt_00005669	embryonic hypocerebral ganglion	0.7548231000000001	Diagnoses - main ICD10: M67.4 Ganglion	ukb-b-12364
http://purl.obolibrary.org/obo/UBERON_0002420	basal ganglion	0.7544713000000001	Diagnoses - main ICD10: M67.4 Ganglion	ukb-b-12364
http://purl.obolibrary.org/obo/CHEBI_133792	erythronate	1.0	Erythronate*	ieu-a-578
http://www.ebi.ac.uk/efo/EFO_0009359	Anti-hepatitis B virus core antigen IgG measurement	0.8610327	Anti-hepatitis B virus core antigen (HBc) IgG levels	ebi-a-GCST006355
http://www.ebi.ac.uk/efo/EFO_0009346	Hepatitis B virus core antigen seropositivity	0.8003541999999999	Anti-hepatitis B virus core antigen (HBc) IgG levels	ebi-a-GCST006355
http://www.ebi.ac.uk/efo/EFO_0009358	Anti-hepatitis B virus surface antigen IgG measurement	0.7613148999999999	Anti-hepatitis B virus core antigen (HBc) IgG levels	ebi-a-GCST006355
http://www.ebi.ac.uk/efo/EFO_0007993	lymphocyte percentage of leukocytes	0.7948314000000001	Lymphocyte percentage of white cells	ebi-a-GCST004632
http://www.ebi.ac.uk/efo/EFO_0007997	granulocyte percentage of myeloid white cells	0.7502726	Lymphocyte percentage of white cells	ebi-a-GCST004632
http://www.ebi.ac.uk/efo/EFO_0008011	a disintegrin and metalloproteinase with thrombospondin motifs 13	0.7659811999999999	Disintegrin and metalloproteinase domain-containing protein 11	prot-a-25
http://www.ebi.ac.uk/efo/EFO_0008326	a disintegrin and metalloproteinase with thrombospondin motifs 5 measurement	0.7282133	Disintegrin and metalloproteinase domain-containing protein 11	prot-a-25
http://www.ebi.ac.uk/efo/EFO_0008304	trefoil factor 3 measurement	0.8169308	Trefoil factor 2	prot-a-2952
http://www.ebi.ac.uk/efo/EFO_0008647	5’-GRO-seq	0.8271822	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	prot-a-2856
http://purl.obolibrary.org/obo/CHEBI_16990	bilirubin	0.7403568	Bilirubin (E,E)*	ieu-a-491
http://www.ebi.ac.uk/efo/EFO_0008012	Abelson tyrosine-protein kinase 2 measurement	0.9232951	Abelson tyrosine-protein kinase 2	prot-a-8
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.7682576999999999	Crk-like protein	prot-a-665
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.7682576999999999	Crk-like protein	prot-a-665
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.7759634	UBX domain-containing protein 4	prot-a-3149
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.7780564000000001	DNA/RNA-binding protein KIN17	prot-a-1639
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.7780564000000001	DNA/RNA-binding protein KIN17	prot-a-1639
http://www.ebi.ac.uk/efo/EFO_0003843	pain	0.7388239999999999	Diagnoses - main ICD10: M25.5 Pain in joint	ukb-b-13019
http://www.ebi.ac.uk/efo/EFO_0009597	feeling nervous measurement	0.9073298000000001	Feeling nervous	ebi-a-GCST006948
http://purl.obolibrary.org/obo/CHEBI_27570	histidine	1.0	Histidine	ieu-a-866
http://www.ebi.ac.uk/efo/EFO_0009769	histidine measurement	0.7702850000000001	Histidine	ieu-a-866
http://purl.obolibrary.org/obo/CHEBI_86910	N-acetyl histidine	0.7550570999999999	Histidine	ieu-a-866
http://purl.obolibrary.org/obo/MONDO_0044919	malignant renal pelvis neoplasm	0.7823555	Type of cancer: ICD10: C64 Malignant neoplasm of kidney, except renal pelvis	ukb-b-1316
http://purl.obolibrary.org/obo/MONDO_0003719	renal pelvis neoplasm	0.7725917	Type of cancer: ICD10: C64 Malignant neoplasm of kidney, except renal pelvis	ukb-b-1316
http://www.ebi.ac.uk/efo/EFO_0003865	kidney neoplasm	0.7075469999999999	Type of cancer: ICD10: C64 Malignant neoplasm of kidney, except renal pelvis	ukb-b-1316
http://www.ebi.ac.uk/efo/EFO_1000118	Benign Renal Pelvis Neoplasm	0.7017506	Type of cancer: ICD10: C64 Malignant neoplasm of kidney, except renal pelvis	ukb-b-1316
http://purl.obolibrary.org/obo/CHEBI_17347	testosterone	0.7984804000000001	Testosterone levels	ebi-a-GCST005074
http://www.ebi.ac.uk/efo/EFO_0000384	Crohn's disease	1.0	Crohn's disease	ieu-a-13
http://www.ebi.ac.uk/efo/EFO_0005625	oral Crohn's disease	0.8005954	Crohn's disease	ieu-a-13
http://www.ebi.ac.uk/efo/EFO_0005627	perianal Crohn's disease	0.7845129	Crohn's disease	ieu-a-13
http://www.ebi.ac.uk/efo/EFO_0005629	small bowel Crohn's disease	0.7598715	Crohn's disease	ieu-a-13
http://www.ebi.ac.uk/efo/EFO_0008288	small nuclear ribonucleoprotein F measurement	0.7007648	Heterogeneous nuclear ribonucleoprotein Q	prot-a-2909
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.9292830000000001	Protein G6b	prot-a-1159
