,igd_id,igd_trait,obo_id,label,description,keep
3195,ieu-a-806,Autism,NA,Autism 17,"(AUTS17) -  A complex multifactorial, pervasive developmental disorder characterized by impairments in reciprocal social interaction and communication, restricted and stereotyped patterns of interests and activities, and the presence of developmental abnormalities by 3 years of age. Most individuals with autism also manifest moderate mental retardation.",
3196,ieu-a-806,Autism,OAE:0000444,autism AE,a behavior and neurological AE that has an outcome of autism,
3197,ieu-a-806,Autism,OAE:0001544,autism AE,"An adverse event that is a disorder of neural development characterized by impaired social interaction and communication, and by restricted and repetitive behavior.",
3198,ieu-a-806,Autism,NA,Autism 16,"(AUTS16) -  A complex multifactorial, pervasive developmental disorder characterized by impairments in reciprocal social interaction and communication, restricted and stereotyped patterns of interests and activities, and the presence of developmental abnormalities by 3 years of age. Most individuals with autism also manifest moderate mental retardation. AUTS16 can be associated with epilepsy.",
3199,ieu-a-806,Autism,NA,Autism 17,"(AUTS17) -  A complex multifactorial, pervasive developmental disorder characterized by impairments in reciprocal social interaction and communication, restricted and stereotyped patterns of interests and activities, and the presence of developmental abnormalities by 3 years of age. Most individuals with autism also manifest moderate mental retardation.",
3200,ieu-a-806,Autism,NA,Autism 19,"(AUTS19) -  A complex multifactorial, pervasive developmental disorder characterized by impairments in reciprocal social interaction and communication, restricted and stereotyped patterns of interests and activities, and the presence of developmental abnormalities by 3 years of age. Most individuals with autism also manifest moderate mental retardation.",
3201,ieu-a-806,Autism,NA,Autism 18,"(AUTS18) -  A complex multifactorial, pervasive developmental disorder characterized by impairments in reciprocal social interaction and communication, restricted and stereotyped patterns of interests and activities, and the presence of developmental abnormalities by 3 years of age. Most individuals with autism also manifest moderate mental retardation.",
3202,ieu-a-62,Waist circumference,NCIT:C100948,Waist Circumference,"A circumferential measurement of the waist, which may be classified as the area immediately below the lowest rib, at the narrowest part of the torso, midpoint between the lowest rib and the iliac crest, or immediately above the iliac crest.",
3203,ieu-a-62,Waist circumference,CMO:0000242,waist circumference,"Distance completely around the body in the area between the thorax and hips. In humans, this is commonly at the umbilicus.",
3204,ieu-a-62,Waist circumference,OMIT:0026146,Waist Circumference,,
3205,ieu-a-62,Waist circumference,EFO:0004342,waist circumference,The measurement around the body at the level of the ABDOMEN and just above the hip bone. The measurement is usually taken immediately after exhalation.,1
3206,ieu-a-62,Waist circumference,EFO:0004342,waist circumference,The measurement around the body at the level of the ABDOMEN and just above the hip bone. The measurement is usually taken immediately after exhalation.,
3207,ieu-a-62,Waist circumference,NCIT:C64192,Waist,The abdominal circumference at the navel.,
3208,ieu-a-62,Waist circumference,EFO:0007789,BMI-adjusted waist circumference,waist circumference measurement that has been adjusted by subjects’ body mass index,
3209,ieu-a-62,Waist circumference,EFO:0007789,BMI-adjusted waist circumference,waist circumference measurement that has been adjusted by subjects’ body mass index,
3210,ieu-a-62,Waist circumference,NCIT:C17651,Waist-Hip Ratio,The ratio of the abdominal circumference at the navel to maximum hip and buttocks circumference; looks at the proportion of fat stored on the body around the waist and hip. Carrying extra weight around the waist is a greater health risk than carrying extra weight around the hips or thighs.,
3211,ieu-a-62,Waist circumference,EFO:0004343,waist-hip ratio,"The waist circumference measurement divided by the hip circumference measurement. For both men and women, a waist-to-hip ratio (WHR) of 1.0 or higher is considered ""at risk"" for undesirable health consequences, such as heart disease and ailments associated with OVERWEIGHT. A healthy WHR is 0.90 or less for men, and 0.80 or less for women. (National Center for Chronic Disease Prevention and Health Promotion, 2004)",
3212,ieu-a-62,Waist circumference,SIBO:0000129,waist,,
3213,ieu-a-62,Waist circumference,FMA:228775,Waist,,
3214,ieu-a-62,Waist circumference,EFO:0004343,waist-hip ratio,"The waist circumference measurement divided by the hip circumference measurement. For both men and women, a waist-to-hip ratio (WHR) of 1.0 or higher is considered ""at risk"" for undesirable health consequences, such as heart disease and ailments associated with OVERWEIGHT. A healthy WHR is 0.90 or less for men, and 0.80 or less for women. (National Center for Chronic Disease Prevention and Health Promotion, 2004)",
3215,ieu-a-62,Waist circumference,CMO:0000020,waist to hip ratio (WHR),"The circumference of the body at the level of the navel divided by the circumference at the widest point around the buttock, often used to assess distribution of sub-cutaneous and intra-abdominal adipose tissue.",
3216,ieu-a-62,Waist circumference,HP:0031820,Decreased waist to hip ratio,Decreased waist-to-hip ratio (WHR) is a measurement below the average for the dimensionless ratio of the circumference of the waist to that of the hips. WHR is calculated as waist measurement divided by hip measurement.,
3217,ieu-a-62,Waist circumference,HP:0031819,Increased waist to hip ratio,Increased waist-to-hip ratio (WHR) is a measurement above the average for the dimensionless ratio of the circumference of the waist to that of the hips. WHR is calculated as waist measurement divided by hip measurement.,
3218,ieu-a-62,Waist circumference,SIO:000047,circumference,"circumference is the length of the outline of a circle or ellipse. it is defined as c = 2*pi*r, where r is the radius.",
3219,ieu-a-62,Waist circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
3220,ieu-a-62,Waist circumference,NCIT:C64265,Circumference,The length of the closed curve of a circle; the size of something as given by the distance around it.,
3221,ieu-a-62,Waist circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
3222,ieu-a-14,Crohn's disease,EFO:0000384,Crohn's disease,"A gastrointestinal disorder characterized by chronic inflammation involving all layers of the intestinal wall, noncaseating granulomas affecting the intestinal wall and regional lymph nodes, and transmural fibrosis. Crohn disease most commonly involves the terminal ileum; the colon is the second most common site of involvement.",1
3223,ieu-a-14,Crohn's disease,EFO:0000384,Crohn's disease,"A chronic transmural inflammation that may involve any part of the DIGESTIVE TRACT from MOUTH to ANUS, mostly found in the ILEUM, the CECUM, and the COLON. In Crohn disease, the inflammation, extending through the intestinal wall from the MUCOSA to the serosa, is characteristically asymmetric and segmental. Epithelioid GRANULOMAS may be seen in some patients.",
3224,ieu-a-14,Crohn's disease,DOID:8778,Crohn's disease,An intestinal disease that involves inflammation located_in intestine.,
3225,ieu-a-14,Crohn's disease,HP:0100280,Crohn's disease,"A chronic granulomatous inflammatory disease of the intestines that may affect any part of the gastrointestinal tract from mouth to anus, causing a wide variety of symptoms. It primarily causes abdominal pain, diarrhea which may be bloody, vomiting, or weight loss, but may also cause complications outside of the gastrointestinal tract such as skin rashes, arthritis, inflammation of the eye, tiredness, and lack of concentration. Crohn's disease is thought to be an autoimmune disease, in which the body's immune system attacks the gastrointestinal tract, causing inflammation.",
3226,ieu-a-14,Crohn's disease,DOID:8778,Crohn's disease,An intestinal disease that involves inflammation located_in intestine.,
3227,ieu-a-14,Crohn's disease,EFO:0005622,Crohn's colitis,Crohn's colitis is a type of Crohn's disease that affects the large intestine.,
3228,ieu-a-14,Crohn's disease,EFO:0005622,Crohn's colitis,Crohn's disease affecting the colon.,
3229,ieu-a-14,Crohn's disease,EFO:0005629,small bowel Crohn's disease,An Crohn disease involving a pathogenic inflammatory response in the small intestine.,
3230,ieu-a-14,Crohn's disease,EFO:0005629,small bowel Crohn's disease,Small bowel Crohn's disease is a chronic inflammatory bowel disease affecting the small instestine.,
3231,ieu-a-14,Crohn's disease,EFO:0005627,perianal Crohn's disease,An Crohn disease involving a pathogenic inflammatory response in the anal canal.,
3232,ieu-a-14,Crohn's disease,EFO:0005627,perianal Crohn's disease,Perianal Crohn's disease is a type of Crohn's disease affecting the anus.,
3233,ieu-a-14,Crohn's disease,EFO:0005625,oral Crohn's disease,Crohn's disease affecting the mouth.,
3234,ieu-a-14,Crohn's disease,DOID:0060191,gastroduodenal Crohn's disease,"An inflammatory bowel disease characterized by inflammation located_in stomach and located_in duodenum, has_symptom nausea, has_symptom vomiting, has_symptom weight loss and has_symptom loss of appetite.",
3235,ieu-a-14,Crohn's disease,DOID:0060192,Crohn's colitis,"An inflammatory bowel disease characterized by inflammation located_in colon only, has_symptom diarrhea, has_symptom rectal bleeding, has_symptom skin lesions and has_symptom formation of ulcers, fistulas and abscesses around the anus.",
3236,ieu-a-14,Crohn's disease,MONDO:0005532,Crohn's colitis,,
3237,ieu-a-14,Crohn's disease,NCIT:C2965,Crohn Disease,"A gastrointestinal disorder characterized by chronic inflammation involving all layers of the intestinal wall, noncaseating granulomas affecting the intestinal wall and regional lymph nodes, and transmural fibrosis. Crohn disease most commonly involves the terminal ileum; the colon is the second most common site of involvement.",
3238,ieu-a-14,Crohn's disease,OHMI:0000023,human gut microbiome interaction in Crohn's disease,A human-gut microbiome interaction that is associated with Crohn's disease.,
3239,ieu-a-14,Crohn's disease,DOID:0060189,ileitis,"An inflammatory bowel disease characterized by inflammation located_in ileum, has_symptom diarrhea, has_symptom abdominal pain, often in the right lower quadrant, has_symptom weight loss.",
3240,ieu-a-14,Crohn's disease,EFO:0005624,ileocolitis,Ileocolitis or ileal Crohn's is the most common type of Crohn's disease. It affects both the ileum (small intestine) and the colon.,
3241,ieu-a-14,Crohn's disease,EFO:0005624,ileocolitis,Ileocolitis or ileal Crohn's is the most common type of Crohn's disease. It affects both the ileum (small intestine) and the colon. ,
3242,ieu-a-14,Crohn's disease,MONDO:0000709,Crohn ileitis,An Crohn disease involving a pathogenic inflammatory response in the ileum.,
3243,ieu-a-14,Crohn's disease,NCIT:C27837,Gastritis Associated with Crohn Disease,,
3244,ieu-a-14,Crohn's disease,NCIT:C35211,Crohn Colitis,Crohn's disease affecting the colon.,
3245,ieu-a-14,Crohn's disease,NCIT:C35329,Crohn Ileitis,Chrohn's disease affecting the ileum.,
3246,ieu-a-14,Crohn's disease,NCIT:C96497,Crohn Disease-Associated Colorectal Adenocarcinoma,A colorectal adenocarcinoma that develops in patients with a history of Crohn disease.,
3247,ieu-a-1145,<ce><b1>-linolenic acid (18:3n3),EFO:0005110,fatty acid measurement,,1
3248,ieu-a-1145,<ce><b1>-linolenic acid (18:3n3),CHEBI:61160,conjugated linolenic acid,Any n-3 (alpha) or n-6 (gamma)  octadecatrienoic acid in which at least two of the three double bonds are conjugated.,
3249,ieu-a-1145,<ce><b1>-linolenic acid (18:3n3),CHEBI:28661,gamma-linolenic acid,"A C18, omega-6 acid fatty acid comprising a linolenic acid having cis- double bonds at positions 6, 9 and 12.",
3250,ieu-a-1145,<ce><b1>-linolenic acid (18:3n3),CHEBI:53751,linolenic acid anilide,A fatty amide conjugate of alpha-linolenic acid and aniline.,
3251,ieu-a-1145,<ce><b1>-linolenic acid (18:3n3),CHEBI:27432,alpha-linolenic acid,"A linolenic acid with cis-double bonds at positions 9, 12 and 15. Shown to have an antithrombotic effect.",
3252,ieu-a-1145,<ce><b1>-linolenic acid (18:3n3),NA,Ontology for genetic interval,"OGI formalized the genomic element by defining an upper class 'genetic interval'.

The definition of 'genetic interval' is ""the spatial continuous physical entity which contains ordered genomic sets(DNA, RNA, Allele, Marker,etc.) between and including two points (Nucleic Acid Base Residue) on a chromosome or RNA molecule which must have a liner primary sequence sturcture."" 

Related paper:

1. Yu Lin, Norihiro Sakamoto (2009) “Genome, Gene, Interval and Ontology” Interdisciplinary Ontology Vol.2 - Proceedings of the Second Interdisciplinary Meeting, Tokyo, Feb. 28th- Mar. 1st, 2009. Page(s):25-34 (http://cdb-riken.academia.edu/LinYu/Papers/142399/Genome_Gene_Interval_and_Ontology)
Yu Lin, Hiroshi Tarui, Peter Simons (2009) “From Ontology for Genetic Interval(OGI) to Sequence Assembly – Ontology apply to next generation sequencing” Proceeding of the Semantic Web Applications and Tools for Life Science Workshop, Amsterdam, Nov.20th, 2009. (http://ceur-ws.org/Vol-559/Poster2.pdf)
Yu Lin, Peter Simons (2010) “DNA sequence from below: A Nominalist Approach” Interdisciplinary Ontology Vol.3 - Proceedings of the Second Interdisciplinary Meeting, Tokyo, Feb. 28th- Mar. 1st, 2010. (http://philpapers.org/rec/LINDSF)",
